,productId,userId,score,summary,review,movie_title
4027671,B001I1NGHY, A18FUHNBP90IB4,4.0, Sit on the edge of seat movie!,The sound effects were great - I thought the bullets were coming right at me. Great Movie everyone else agrees!<br /><br />We let our children watch this movie and had to have them close their eyes in some VERY violent scenes (at times my husband was the only one watching) and we had to fast-forward a sex scene at the beginning of the movie. HINT - watch all the credits you get a bonus!,Iron Man
4027672,B001I1NGHY, AGKPTMTR3UX1R,4.0," ""I need a scotch. I'm starving.""","Robert Downey Jr. doesn't strike the average viewer as superhero material, which is probably why IRON MAN works so magnificently. Based on the Marvel Comics series about industrialist Tony Stark who builds a metallic suit chock full of high-tech gadgetry and dedicates his life to saving the world, IRON MAN is a witty and intelligent action film.<br /><br />Downey is near perfect playing the multibillionaire Stark. One minute he is the Playboy of The Western World a la James Bond. The next minute he rivals Al Pacino's Tony Montana of <a href=""http://www.amazon.com/gp/product/B0000AMRJC"">Scarface</a> for crassness. He is a workaholic, a hedonist, and an eccentric loner, whose only close relationship is with his secretary, Pepper Potts, played here by Gwyneth Paltrow.<br /><br />Beautiful yes, but more so translucently lovely, Ms. Paltrow has an inborn grace that softly overwhelms the viewer. To date, this reviewer has seen that quality of elegance onscreen only in actress Natalie Portman and in Ms. Paltrow's own mother, Blythe Danner. Paltrow's competent but feminine Pepper therefore, is the perfect counterpoint to Downey's brash Iron Man.<br /><br />In this version, Stark is wounded by terrorists. Escaping, he takes on the Iron Man persona and returns to wreak vengeance. Unfortunately, the terrorists are being aided by a business rival of Stark Industries, who builds a similar suit and engages Iron Man in a battle for New York City.<br /><br />This movie is definitely a cut above most Superhero films, a real Summer Movie. Marvel is constantly perfecting their cinematic craft.",Iron Man
4027673,B001I1NGHY, AOTMP0OKJOUWI,5.0, Warnin,"Yes, I am one of those irritating people who have never read the comic (sorry, but I am simply not a comic reader--more so because I never had the opportunity to become addicted) and had barely heard of Iron Man until I saw the trailor for this very movie back in the day.<br /><br />So... my review will be based simply on my impressions of the movie with no reference to Marvel or comic anything else.  Because I don't know any of that.<br /><br />To begin, this is a fantastic movie.  I don't know enough about movie making to disect the details, but I like to think I can avoid the truly terrible and I do know what I like.  So in my humble opinion this is a truly wonderful movie, having everything I think a truly wonderful movie needs:  good plot, decent effects, great acting, and lots of heart.  Yes, I was honestly touched by this movie.<br /><br />And that is because what truly got me was the theme.  I'm not a fan of war (I don't think anyone truly is) and there was something about the whole fight-for-peace thing that got to me--and this is doubled by the change of heart for lead character Tony Stark.  Sue me, I'm a sucker for that sort of thing.<br /><br />So this theme leads into a delightfully action-y storyline that is simple enough to carry itself through without being brain-killing.  The cast is SUPERB. I can't think of anyone else I could get to play a part in this assortment of characters.  And these characters?  A great blend of humanity mixed with a definite ""fun"" feel.  Wonderful combination.<br /><br />And I can't get over how the screen sizzles when Downey and Paltrow have a scene together. And they never even kiss. That is a testament against all those that think rampant sex is the only way to show passion on the silver screen.<br /><br />Apparently this movie was enough to please someone who does not read comics.  It has the action, romance, and heart to make a quality movie.",Iron Man
4027674,B001I1NGHY, A2A1Y4D1Y3EDCT,5.0," Yeah, This movie is the Sxxxxxxx","Stop giving this movie bad reviews because of disc problems, I didn't have any problems playing mine on my ps3, despite the recalls they did a decent job trying to please all the fans on the release date. The movie is awesome! end of story!!",Iron Man
4027675,B001I1NGHY, A3UPYGJKZ0XTU4,5.0, A Triumphant Blend of Action and Character.,"""Iron Man"" is one of the best comic book adaptations to find its way to the big screen. With sharper dialogue than ""Spiderman"" 1 and 2 and more irreverent energy than Tim Burton's ""Batman"" films, which would be its only competition, this is pure fun and a great start to a superhero franchise. Tony Stark (Robert Downey, Jr.) is a self-absorbed playboy industrialist and wunderkind of the arms industry. While in Afghanistan to demonstrate a new missile, he is kidnapped by a militant faction who insist that he build them one of his new-fangled weapons. Assisted by the Afghani doctor (Shaun Toub) who saved his life, Stark constructs a bullet-proof, firethrowing, flying suit of armor to use in his escape instead. Upon returning to the United States, Stark finds that his priorities have changed. He plans to take Stark Industries in the direction of energy technologies, not weapons, which doesn't sit well with his business partner Obadiah Stane (Jeff Bridges).<br /><br />As the first film in the franchise, ""Iron Man"" spends a lot of time on Stark's transformation. I never felt like the story was filler in between a bunch of overblown action sequences. The action never lasts very long. This is a good thing. It pushes the pace of the film while avoiding prolonged duels that can become tedious. I think it would be generous to call director Jon Favreau's previous work ""mediocre"", but I have to admit that ""Iron Man"" is a triumph. Favreau even successfully dealt with the challenge of making it interesting to watch someone build a machine or look at a computer screen. The key is that Stark is able to converse with his computer and make pithy comments to his robot while working. Not every actor would have been so amusing talking to himself, but Robert Downey, Jr. makes Tony Stark a lovable reformed rake. The film's only weakness is that Stark's leggy personal assistant Pepper Potts (Gwyneth Paltrow) and his military liaison Col. James Rhodes (Terrence Howard) seem to be there only for decoration.<br /><br />The DVD (Paramount 2008 single disc): The only bonus features on the single disc edition are 11 deleted or extended scenes and a publicity spot (1 min) for the upcoming Iron Man animated series. Plus there is a short but sweet Easter Egg (2 min) in which ""Iron Man"" co-creator Stan Lee talks about Robert Downey Jr. and his cameo appearance in the film. Subtitles for the film are available in English, Spanish,  French. Dubbing available in French and Spanish.",Iron Man
4027676,B001I1NGHY, ADIY3IXY2FDJQ,5.0, Truth is...I am Iron Man!,"Man was this a great movie.  Of all the superhero movies this summer, this was the one that had hype behind it, but I didn't expect it to be good.  I knew Dark Knight was going to be good but this one...oh man.  I didn't want to see it in theaters for fear of disappointment, but upon buying the DVD, I regret not seeing it on the big screen.  Robert Downey Jr is just the best Stark for this movie.  I am simply speechless as to what else to add to this review except that it was worth the 23 dollars for the 2 disc and I wish I had a Blu Ray player to experience this movie the right way.  Buy it and buy it now",Iron Man
4027677,B001I1NGHY, A16BZH9IALK4ZR,5.0, great movie,"I've never really read much of the iron man comic. I limit myself to a few titles because if left unrestrained I would go into debt via comic shop.<br /><br />So I can't attest to the authenticity of character portrayal. Though friends who do read the comic say it's close enough.<br /><br />With all that, in my opinion, this movie was a great super hero movie. I really loved the two new Batman movies but have heard some people argue that Begins was a little slow. And while I can see what they're talking about, it didn't seem boring to me.<br /><br />Meaning: I like that they're doing these origin movies. Iron man could have been a flop but it wasn't. I looked at my watch afterwards and thought, holy crap, that was 2 hours!? There was absolutely no chance to be bored in this film.<br /><br />The movie grabs you from the beginning and doesn't let go. I had my doubts about Downey Jr pulling off the role. And let's be honest, it was Robert Downey Jr. being Robert Downey Jr. It was a perfect role for him. He made the character believable.<br /><br />That I didn't realize time had passed is the best compliment I can give this movie. Unlike the Matthew Broderick Godzilla a few years back where I looked at my watch and realized it had only been twenty minutes into my suffering.<br /><br />My copy of the DVD is on it's way to me so I can't attest to the special features. I'll try and review them when I've watched them.<br /><br />If you haven't seen this movie, rent it and see. But I don't think you'll be disappointed. Buy it so they'll continue to make movies of this caliber.",Iron Man
4027678,B001I1NGHY, A1T6IBMIR4DRYY,5.0, OUTSTANDING FILM !!,The director and acting in this film brought Stan Lee's legendary Iron Man to life in this outstanding film!  This film will herald the beginning of realism of comic book characters onto film! LOOK OUT! A must see!!,Iron Man
4027679,B001I1NGHY, A185QFJRTB5W93,5.0, Marvel's Best...'Nuff Said!,"I am not going to rehash the plot of the movie the way WAY TOO MANY reviewers do these days.  Instead I am going to give you all you need to know.  Go watch this film!  It is BY FAR the BEST Marvel presentation to date.  Granted, the original story was ""updated"" for the current audience, but the major points of the story remain the same. While I enjoyed Spiderman, I am just not sure who decides which villains to place in movies these days.  That is my only fear for Iron Man 2 (which I am sure is coming).  However, the first one, without a major super-villain was A BLAST.  WHY?  Becasue it actually told a story and didn't get caught up in trying to create an adversary for the hero...it actually focused on the hero.  What  novel concept!  Way to go Marvel and everyone else involved.  You got this one right!  This one is HIGHLY RECOMMENDED!",Iron Man
4027680,B001I1NGHY, A8SCX6VUTE05H,5.0, All systems go!!!,"The thing that makes Iron Man great is that nobody expected to be great. I mean people were skeptical because Robert Downey Jr. hadnt been in a lead role for a decade so it was questioned if he would fare well or not. After seeing this movie , we all can agree that Robert Downey Jr not only was perfect for the role of Tony Starks, he also gave the man personality.<br /><br />Brief spoilers: Tony Starks gets into a near fatal accident in a Middle Eastern country and is forced to build a weapon for some millitia group there. He builds his first Iron Man suit(which looks like the Iron Giant) and escapes from the terrorist group's clutches. He is found lying in the desert and returns home to say that he is through making weapons comes as a shock to everybody. Meanwhile there is something fishy going on with his longtime partner Obadiah Stane(Jeff Bridges).<br /><br />Opinion: Robert Downey Jr is great as Tony Starks. Gwyneth Paltrow is perfect as his assistant Pepper Potts and even though I had Michael Jai White in mind as Rhodes, Terrence Howard does just fine as the Colonel. Jeff Bridges is in top form as Obadiah Stane. I like how they took time to show how Tony Starks tested his armor out before he decided to finally use it. I also like the fact that the movie sticks to the comic book without being cartoonish and silly. Iron Man was the first superhero movie to come out in 2008 and it unexpectedly set the bar high for superhero movies in 2008. Two thumbs all the way up.",Iron Man
4027681,B001I1NGHY, A2UPE7OTFZS84O,5.0," One of the best Comic to Movie, moives............","Spiderman the director took to many Liberty's with it, the reason how he can crawl up walls and stuff don't get me started on that. The Hulk both of them bite. The Christopher Reeve Superman's ummmm ya. Well the list goes on, but I think that this was one of the most faithful creations of a DC/Marvel comic movie conversion. Yes they did take a few liberty's but it's Hollywood what do you expect.<br /><br />I think that Robert Downey Jr. was a good choice I just hope that he can stay out of trouble long enough to make the sequel they left the movie open for. Lot's of action in this movie some good CGI but yet not a slap you in the face CGI.",Iron Man
4027682,B001I1NGHY, A2172P0XZDC8L3,5.0, Iron-Man soars high onto DVD shelves,"Im a huge comic book fan (just started reading them again recently) and especially love movies based on them. Ive only read one Iron man comic in my life and read other comics that include him with other heroes. But I knew I had to see this movie. Some doubted Downy JR as Tony Stark aka Iron Man because of his past. But he prooved everyone why he was perfect for the role.<br /><br />This is on my list of the 5 best superhero movies of all time which includes Spiderman, Spiderman 2, Incredible Hulk and Blade.<br /><br />I bought the 2 disc edition at Target which came in a different package. You get the box but the dvds itself come in a cool case that is shaped and looks like Iron Man's mask. Its the same price as this edition with the same special features but the only difference is the case.<br /><br />The dvd is loaded with special features that include:<br /><br />Deleted and Extended scenes (comes with the 1 disc edition as well but thats what it only has)<br />Behind the scenes<br />Still Galaries<br />and so much more<br /><br />This dvd is perfect for any fan of comics, especially of Iron Man, or if you just love super hero movies or just a fan of movies with tons of action and special effects. This dvd is perfect for anyone.",Iron Man
4027683,B001I1NGHY, AMDXAP925L195,5.0, Iron Man,"My only regret is that I never saw this in theaters. This movie is great! It's really well paced, the characters seem thought out and the action... ah.. the action is fantastic! I love it all! GET IT!",Iron Man
4027684,B001I1NGHY, A148VBRPM5AMSB,5.0, It's Everything Iron Man Should Be,"Some Summer movie fans thought that this film wouldn't come close to being a blockbuster like The Dark Knight.Well let me say that The Dark Knight was a confusing mess and this time DC Comics really dropped the ball.Iron Man was very well done.It stayed true to the origin story of why Tony Stark became Iron Man somewhat.In the comics he escaped out of Vietnam as a POW,in this adaptation it was in the Middle East. But that's a good thing because this film is set in the present time and it all makes sense in our world today. It is also a commentary that a man can change his ways and make a difference in the world. Faverau really avoided the fact that Tony was an alcoholic and was a greedy prick in most cases.The director did show Tony partying alot and drinking here and there.Iron Man is a great companion film to Incredible Hulk.It is best to watch Iron Man first and then Hulk because at the end of The Hulk Tony shows up and makes a comment eluding to the Avengers.In one scene you can see Captain America's shield in Tony's workshop.Jeff Bridges is in great shape for his age and plays the ultimate villain,a backstabber! Marvel is giving DC it's money's worth and is bringing the heat.Just a side comment if I may,but late 2008 and 2009's flicks are going to be awesome. Here's the lineup so far.Punisher:War Zone,Watchmen,GIJOE,Transformers 2:Revenge Of The Fallen,Wolverine,Terminator:Salvation and Superman:Man Of Steel.Marvel and DC have been at it for years over the summer box office.And that's okay because the fans are the real winners.So when you get Iron Man make sure you pre-order Hulk.And if your'e a comics nut like I am,you should get Dark Knight just for the hell of it,just because you'll be owning Heath Ledger's last complete role on film.",Iron Man
4027685,B001I1NGHY, ALLVXWH9HCW2X,5.0, Iron Man is simply an outstanding movie on every level,"It's no wonder that everyone is praising Iron Man in some way. For me, Iron Man is the best origin movie ever made. It surpasses every original installment of any superhero film to date. It doesn't just manage to deliver a little bit of everything but it does it with style and integrity. Iron Man is a film everyone can enjoy because it cares enough to deliver excellence on every front. The mega talented cast fit each main character perfectly and the story itself is told in a masterful, crisp manner. The dialogue is witty and what humor there is works its way seamlessly in to the natural order of the story. (No forced bachelor party dancing to set up a joke etc.) A couple of comic book style slugfests are included but inserted only as a vehicle for the story. Things aren't blown up just for the sake of seeing them go boom. What makes Iron Man a true rarity is that it's a fine film for kids but it's even greater if you're an intelligent adult. How many movies can you say that about? This is truly moviemaking of the most entertaining order and it easily deserves all the praise it has generated from both fans and critics alike.",Iron Man
4027686,B001I1NGHY, A7Y6AVS576M03,5.0, IRON MAN went way Beyond my Expectations,IRON MAN went way beyond my expectations. I was blown away. Robert Downey Jr. is incredible. He seems to get better with each film he makes. He makes Iron Man and true to life hero despite the implausibility of it all. He literally gives this character heart (no pun intended). IRON MAN is a thoroughly entertaining film thanks to a great script and Robert Downey Jr.'s performance. I like the way the film makers updated the setting and integrated the origin of Iron Man into the current socio-political situation in the Middle East. I was totally surprised how good this film was. This is one you just have to see. It entertains but works on such an emotional level and  that's what really makes it work.,Iron Man
4027687,B001I1NGHY, A2KW2KWKABNYNO,5.0, The Best Superhero Movie So Far...,"I must say I've seen just about every superhero movie of the past 10 years, and when the genre should be faltering, it rockets to its best yet with Iron Man. Sure, I was skeptical, I had never heard of the character, and the cast wasn't exactly the type that would make me jump out of my seat. But one night, I decided to see what all the hype was about, because there was no way it could live up to it, right? Actually, it doesn't get enough.<br /><br />The Story: Totally believable. I mean, it isn't everyday you say that about a movie, much less a super hero movie, but this could really be something that could happen in real life. Totally implausible, mind you, but the terrorist part fit today's audiences. And not only does a corrupt CEO selling weapons to our enemies seem believable, I have no doubt that it is/was happening. In fact, when that element of the plot came out, I immediately thought Jeffrey Immelt. And Iron Man/Tony Stark's storyline is as compelling as it is good. Which mean, it's pretty darn compelling and good.<br /><br />The Effects: It terms of quality, yeah, it's awesome. But I didn't think the action sequences were blockbuster quality. Sure, they were good, but I don't remember anything blowing me out of my seat. But hey, I'm probably hard to please.<br /><br />The Suit: I don't say this very much, I mean, I don't pay much attention to the overall suits to these characters, but let me just say, the Iron Man suit is kick-a**! Totally freakin' awesome, and kudos to whoever designed it. If a car, it would probably be a Porche or a Corvette. Sexy all over.<br /><br />Supporting Characters: I wasn't expecting much out of Gyneth Paltrow, but I was very surprised. She was a very strong character, and she was actually pretty good looking. Terrance Howard was underwhelming to say the least, and probably would have been better replaced by Donald Faison, in my opinion. Dr. Yinsen was also a very well-developed character, and when he left, I was actually emotionally attached to him, which is amazing for the short time he was on screen. He was just a very likable guy.<br /><br />Villains: As said before, all very believable and probably the most real villains in any superhero movie. Jeff Bridges was excellent for his role, and played it up to its fullest, but not going over. He knew his boundaries. And what can I say, great look for a villain, terrible name.<br /><br />Tony Stark/Iron Man: Is it too early to say Oscar nomination? I mean, really that character was one of the best to grace the screen since Johnny Depp's Jack Sparrow. Totally iconic, and perfect in every way. He's likable, funny, quick-witted, smart, compassionate, and bad-a** when he has to be. And unlike most hero castings, there was only one person that could have played it up to this caliber, and that's Mr. Robert Downey Jr. who officially makes his comeback in the best way possible. I mean, I loved Downey all the more because of this movie, and now I'm a major fan, something I never was with Depp. Downey has the character down pat, and he has made it his own.<br /><br />Overall, with amazing casting, a believable story and villains, and just great everything, this movie succeeds in almost every manner. It lives up to the hype and more. This will certainly be a movie I pick up when it comes out on Blu-Ray later this year. All I can say is SEQUAL!!!!",Iron Man
4027688,B001I1NGHY, A1IW2WFTB6JR7M,5.0, Marvel Delivers a Winner This Time!!!,"When the Comic inspired movies have been hit or miss lately,  Iron Man is a BIG hit.  After Daredevil,(awful) The Hulk bomb, Fantastic Four...eh, at least we got to see Jessica Alba, and even the last Spiderman came up really short, this was a very welcome surprise.  Robert Downey Jr. is excellent, as is Jeff Bridges, and Gwyneth Paltrow.  The story is very well executed. (Having never read Iron Man in my days of youth, I didn't have to waste 2 hours making sure the screenplay was exactly like the old comic.)  I imagine the film could have been longer in order to add more dimension and back story, but this delivered the goods, and I look forward to the sequel.  5 stars!",Iron Man
4027689,B001I1NGHY, A1TOH8S8I1VT9R,5.0," The New ""Golden Avenger"" Standard for Superhero Films","I saw this at a local theater with my co-worker friend on a very rainy day while on a two and a half hour lunch from work (ok, we played hooky).  It was the first show of the first day that this film was released.  I think there were about 30 people in the theater.  I had to wait 2 weeks to let my ""giddies"" subside enough so that I could write a somewhat coherent review.  I've gotten in the habit of writing in little, categorized chapters.  Here goes;<br /><br />THIS FILM ROCKS!!!.....<br />  Sorry about that.  I promised myself I would never do that.  I can't seem to help myself.  This might be the most excited I have ever been about a movie since seeing ""Star Wars"" nearly 32 years ago.  Not even ""Lord of the Rings"" got me this stoked (and I love that series).  I read an interview with Director, Jon Favreau in the Detroit Free Press.  He described his initial meeting with ILM at their facilities.  In a conference room full of ILM staff and notables he uttered these words; ""I hate CGI"".  As you would guess they were quite stunned.  It's because of this attitude that Favreau is quickly becoming my favorite Hollywood Director ( ""Zathura"" was also surprisingly good).  His belief in using practical effects whenever possible is leading to more realistic and believable films than most of his peers.  Of course, his desire to see really cool and smart movies (like most people) does not hurt.  He really has faith in his audience and it pays off tremendously.<br /><br />THIS FILM ROCKS!!<br />  Pardon me!!  MAN, 0 for 2!  I'm being completely honest when I say this; by the time Stark invents his first ""Iron"" suit to break out of his prison, this had already become my favorite live action superhero movie.  That was roughly half way through.  The film could have ended there and I would have been completely satisfied.  But wait, there is so much more.  We spend the next 3rd of the film watching him transform technically and personally, and it is a joy.  But wait, there is more.  We get to laugh at his failures and impulsive behavior, and it is a joy.  But wait, there is more.  He starts to save the world, one person at a time and it is spectacular and... ...it is a joy.  But wait!!  Well, you get the picture.  By the time the final climactic battle comes around, you might think it was unnecessary; however, it is a joy<br /><br />THIS FILM ROCKS!!!<br />OK!!  Now it's just getting annoying!!  Despite the great visual FX and the outstanding action and nearly perfect story, it is the characters that make this film.  I have never been a huge fan of any of the actors in this film.  I thought they were ok but never was too wowed.  Now, I am having a serious case of man-love for Robert Downey Jr.. I thought his casting as Tony Stark was a good idea before seeing the film.  Now I'm convinced it was pure genius.  Gwyneth Paltrow's secondary role as Pepper Potts (assistant savant) actually stood out.  She brought a huge amount of depth and realism to a fringe character; impressive.  The rest of the characters/actors were equally believable and performed above my expectations.  Again, I think this speaks of masterful direction.<br /><br />THIS FILM RO....<br />That's enough!!  This is the first solo film production from Marvel Entertainment.  HUGE KUDOS!!  They obviously know their core product much better than the Hollywood regulars.  They recently announced their plans through 2011.  In the next few years we will get to see a new and hopefully better Hulk, Captain America, Mighty Thor, more Iron Man and Nick Fury; Agent of SHEILD.  All of these films will be connected in some way and seem to be pointing at a culmination in an ""Avengers"" film.  If Marvel keep their focus and stick to what worked so brilliantly in ""Iron Man"" we are all in for a real treat!!<br /><br />A WORD TO PARENTS<br />There is one sex scene in this film.  It's a bit rough (physically speaking). Though no real nudity occurs it might be more than you'd like your kids to see.  Some of the violence could be too intense for younger or sensitive kids<br /><br />Did I mention that THIS FILM ROCKS!?!?!?  Just checking.",Iron Man
4027690,B001I1NGHY, A2C5VLIJMDPWHI,4.0, Completely Stunned That I Liked the Movie,"If not for my mother being hell bent on seeing this movie on Mother's Day, I probably would've never seen it. I'm not big on superheroes, fighting crime, and action movies (unless it involves speeding cars), but I sat through this movie patiently to please my mother. However, somewhere along the line, it stopped being about my mother, and the movie grabbed my interest. This movie took an interesting spin in an updated way by making the plot about a weapon's expert who originally made products to fight against terrorists, but when he was captured as a war prisoner and forced to make weapons for the terrorists, the expert had to figure out how to escape. His escaping escapade led him to perfect the Iron Man suit (full of humorous scenes) and find out that back in America, there were some sneaky issues going on with his business and personal life around him. I enjoyed the sarcastic comments and dry wit of the Robert Downey Jr.'s Iron Man character, and of course, Terrence Howard's character was as smooth and charismatic as Howard is in every movie. The very beginning was interesting, then the next 20 minutes were slow, and the movie picked up after that and took off. I'm surprised to say I'd go see it again because I enjoyed the action, plus I loved the costume!",Iron Man
4027691,B001I1NGHY, A3ROE64EVHDTTV,4.0, He Who Flies With the Most Toys,"The Good Things<br />*Smashing special effects and action scenes.<br />*Good, straightforward filming style.  A few scenes in the beginning had me worried, because they had some weird jumping camera effects, but most of the movie's style is slick and smooth.<br />*Very good, sleek production designs and costumes.<br />*Pretty good, straightforward story.  Contains a good mix of action, comedy, drama, and a smidgeon of romance.<br />*Good themes and imagery reflecting modern-day conflicts in the world, and the role major business play in it (a little similar to ""Lord of War"", but not as serious).<br />*Pretty good characters; pretty good acting.  In fact, the main character is better developed than I thought he would be.  Much of the story revolves around his evolution from a cold-hearted entrepeneur into an empathetic hero.<br />*Look out for Stan Lee's cameo, once again!<br />*Great sound effects.<br />*Awesome music.<br /><br />The Bad Things<br />*One or two slow parts.  The really cool stuff doesn't happen until at least 30 minutes into it.  But it's still not too dull at all.<br /><br />Once you get into it, this is quite an exciting and slick superhero movie.  Much of the action and effects are quite memorable.  The characters are not too shabby.  The story has enough of everything to keep it engaging, even when there's nothing happening.  Moreover, it has some subtle elements reflecting modern-day issues (with terrorism and arms dealing), I would say that it is better.  It's still not extremely deep or profound, but is quite enjoyable, and would rank it as being better than ""The Fantastic Four.""",Iron Man
4027692,B001I1NGHY, A18ERYDQU2AHQ0,5.0, The best comic book superhero movie adaptation to date.,"Okay, you've heard tons of reviews about how awesome the movie is.  Its like a Disneyland ride, you see it the first time and its exciting- but you want to go back to see it again, because you know you missed some stuff.  My husband and I have already been back to see the movie a second time- and yes, we will be going to see it again the theaters.  But if you are into the comics, then you wanna know how close this is to the comic book. And let me tell you, being that this is a Marvel produced movie (instead of studio produced) they took care of their baby.  Some time ago they updated the Iron Man comic from the 60's version, of Iron Man being in Vietnam, to the Middle East.  The movie further adapts it to fit the current goings on in the world.  This detail doesn't take away from the story at all.  In fact, the movie is so close to the comic book, that its obvious the care Marvel took in keeping true to Iron Man and Tony Stark.  The only problem we found was in the Jarvis representation, but it didn't take away from the story either.  There was still the playful interaction some readers come to love between Tony and Jarvis.  The 10 rings is addressed, but not fully fleshed out.  But that's what Iron Man 2 is for; seeing as this was Iron Man, and Tony Stark's introduction to the movie fan.  Favreau did an excellent job weaving this story, and making it understandable, even if you aren't into the comics- without making the comic book read feel as if the story is being dumbed down.  Its not, not at all!  He is a brilliant director, and did a fantastic job.  Robert Downey Jr is excellent as Iron Man/Tony Stark- he really IS Tony Stark and its so excellent, he's funny, and charming.. which makes it obvious exactly why Tony Stark is the ladies man he is; he was born to play this role, and Terrence Howard will be FANTASTIC as War Machine in the next film!  I hope to see Happy and Pepper together in the next film, and I hope that Tony's alcoholism plays a bigger part in the next film, as its been something he struggled with during the comics.  But this is all stuff you wouldn't expect to be overwhelmed with in the first movie, but want to see in the second film.  There is not a single boring moment.  The movie is fast paced, and takes you on an excellent ride.  The after credit scene had me howling, and will probably have every Marvel fan howling as well- so make sure you stick around for it.",Iron Man
4027693,B001I1NGHY, AKT8TGIT6VVZ5,5.0," Iron Man Is Sensational, Best Comic Book Adaptation I've Seen","While I'll admit that I haven't been a fan of Marvel Comics ""Iron Man"" series, this big screen adaptation of this fan favorite is absolutely sensational. Indeed, it is quite simply the best cinematic adaptation of a comic book character I have seen so far. Robert Downey Jr. gives one of his best screen performances as billionaire weapons manufacturer Tony Stark, whose near-fatal encounter with Afghani terrorists literally leads him towards a new path in life. The supporting cast is just as superb, most notably Gwyneth Paltrow as Stark's lovely - and brilliant - assistant Pepper Potts and Jeff Bridges as Stark's complicated business partner Obediah Stane. Director Jon Favreau does a fine job handling both the intense, often bloody, action sequences and the more introspective scenes featuring Downey and Paltrow. Of course the special effects are absolutely top notch, courtesy of Industrial Light and Magic.",Iron Man
4027694,B001I1NGHY, A1CDNTB7377YH2,5.0, Don't Miss this One!,"Not being a big Robert Downey Jr. fan, I thought this movie would be bad.  On the contrary.  This is the role that Downey Jr. was born to play!  The movie is not only good it is one of the best action films to come out in years!  Everybody cast was perfect from Terrance Howard as Tony Stark's military friend, to Gwyneth Paltrow as a very sexy version of Pepper Potts (Stark's fawning and overprotective Administrative Assistant).<br /><br />Stark is a wild playboy genius who reminds me of the Mozart character in Amadeus.  After being almost killed by a mine explosion from one of his own company's weapons, Stark becomes a changed man who is more interested in saving the world than creating weapons.  Unfortunately his evil partner and mentor, Obadiah Stane has other ideas.<br /><br />The action is great and Iron Man's suit is very believable.  It is amazing to see Stark dressed by robot helpers and to see how the armor goes on.<br /><br />Warning - Make sure you stay past the end of the credits or you will miss an important few minutes of added story that will set up the movie continuation and also introduce a familiar face.",Iron Man
4027695,B001I1NGHY, A2W0XCWOK3MW6F,5.0, Wow!,"I'm married to the uber geek master of the universe. I think he would give Iron Man 10 stars. He's a comic book/graphic novel/sf guru. I hope he writes a review, but here is my take. I very much enjoyed Iron Man. Robert Downey Jr. owns the part. It is amazing to watch his character evolve and see the light.  It was a bit violent for me, but the story is excellent with lots of plot twists. The pacing was very good. The special effects for the most part were fabulous and did not take over the plot. There is a lot of humor and just a little romance. This is sure to be the blockbuster start of an awesome summer movie season. Watch to the end of the credits for a peak at the next issue (I mean Iron Man II).",Iron Man
4027696,B001I1NGHY, A121EBCGV634EQ,5.0, 5 Stars All The Way,"DON'T NOT PAY ATTENTION TO THE ONE STAR REVIEWS!!!  The only reason people are giving this 1 star is due to the production of the discs.  I myself have had no issues with my copy on my PS3.<br /><br />This movie is spectacular.  It isn't a fight-fest like most of the comic based movies, which is great.  It goes into the story of Tony Stark and what made him become ""Iron Man"".<br /><br />Currently watching it for the 3rd time... :)",Iron Man
